Time,Voltage,Current,Temperature,Gas,Label,dV_dt,dT_dt,Power
1405,3.84,-143.56,30.74,101,0,0.02,-0.07,-551.2704
1406,3.83,-194.79,30.77,99,0,-0.01,0.03,-746.0457
1407,3.82,-232.26,30.75,99,0,-0.01,-0.02,-887.2332
1408,3.82,-260.87,30.74,94,0,0,-0.01,-996.5234
1409,3.82,-276.72,30.83,95,0,0,0.09,-1057.0704
1410,3.82,-284.93,30.84,96,0,0,0.01,-1088.4326
1411,3.8,-295.94,30.92,97,0,-0.02,0.08,-1124.572
1412,3.8,-308.89,30.92,93,0,0,0,-1173.782
1413,3.79,-315.45,30.95,94,0,-0.01,0.03,-1195.5555
1414,3.79,-335.01,30.95,90,0,0,0,-1269.6879
1415,3.79,-337.49,30.98,89,0,0,0.03,-1279.0871
1416,3.8,-338.98,30.92,87,0,0.01,-0.06,-1288.124
1417,3.8,-322.07,30.98,92,0,0,0.06,-1223.866
1418,3.78,-330.52,30.99,87,0,-0.02,0.01,-1249.3656
1419,3.78,-343.99,30.96,89,0,0,-0.03,-1300.2822
1420,3.77,-366.96,30.88,92,0,-0.01,-0.08,-1383.4392
1421,3.76,-371.3,30.81,88,0,-0.01,-0.07,-1396.088
1422,3.78,-390.88,30.88,89,0,0.02,0.07,-1477.5264
1423,3.79,-409.09,30.82,89,0,0.01,-0.06,-1550.4511
1424,3.78,-426,30.83,95,0,-0.01,0.01,-1610.28
1425,3.79,-446.91,30.87,89,0,0.01,0.04,-1693.7889
1426,3.79,-446.85,30.86,86,0,0,-0.01,-1693.5615
1427,3.81,-429.83,30.86,87,0,0.02,0,-1637.6523
1428,3.82,-424.69,30.85,90,0,0.01,-0.01,-1622.3158
1429,3.82,-449.58,30.85,95,0,0,0,-1717.3956
1430,3.82,-447.65,30.89,91,0,0,0.04,-1710.023
1431,3.84,-439.63,30.89,94,0,0.02,0,-1688.1792
1432,3.84,-430.75,30.93,93,0,0,0.04,-1654.08
1433,3.83,-424.87,30.88,91,0,-0.01,-0.05,-1627.2521
1434,3.82,-420.71,30.79,88,0,-0.01,-0.09,-1607.1122
1435,3.82,-405.41,30.8,86,0,0,0.01,-1548.6662
1436,3.8,-424.52,30.8,84,0,-0.02,0,-1613.176
1437,3.8,-415.3,30.77,82,0,0,-0.03,-1578.14
1438,3.8,-392.77,30.73,80,0,0,-0.04,-1492.526
1439,3.81,-393.44,30.75,80,0,0.01,0.02,-1499.0064
1440,3.81,-397.42,30.73,80,0,0,-0.02,-1514.1702
1441,3.79,-388.84,30.7,83,0,-0.02,-0.03,-1473.7036
1442,3.79,-391.55,30.73,89,0,0,0.03,-1483.9745
1443,3.81,-394.04,30.75,87,0,0.02,0.02,-1501.2924
1444,3.81,-362.49,30.7,86,0,0,-0.05,-1381.0869
1445,3.81,-380.81,30.67,89,0,0,-0.03,-1450.8861
1446,3.81,-370.46,30.67,88,0,0,0,-1411.4526
1447,3.82,-366.25,30.72,90,0,0.01,0.05,-1399.075
1448,3.83,-391.14,30.69,90,0,0.01,-0.03,-1498.0662
1449,3.83,-369.25,30.64,93,0,0,-0.05,-1414.2275
1450,3.82,-392.14,30.71,91,0,-0.01,0.07,-1497.9748
1451,3.85,-391.81,30.75,92,0,0.03,0.04,-1508.4685
1452,3.85,-399.3,30.72,98,0,0,-0.03,-1537.305
1453,3.86,-403.14,30.68,98,0,0.01,-0.04,-1556.1204
1454,3.86,-419.56,30.69,105,0,0,0.01,-1619.5016
1455,3.87,-395.09,30.75,99,0,0.01,0.06,-1528.9983
1456,3.88,-394.17,30.77,96,0,0.01,0.02,-1529.3796
1457,3.88,-417.97,30.72,95,0,0,-0.05,-1621.7236
1458,3.88,-413.46,30.76,93,0,0,0.04,-1604.2248
1459,3.89,-392.87,30.73,92,0,0.01,-0.03,-1528.2643
1460,3.89,-400.8,30.72,90,0,0,-0.01,-1559.112
1461,3.9,-401.13,30.75,92,0,0.01,0.03,-1564.407
1462,3.91,-381.67,30.78,98,0,0.01,0.03,-1492.3297
1463,3.92,-361.05,30.77,99,0,0.01,-0.01,-1415.316
1464,3.94,-412.09,30.76,103,0,0.02,-0.01,-1623.6346
1465,3.94,-407.76,30.81,104,0,0,0.05,-1606.5744
1466,3.96,-397.26,30.81,105,0,0.02,0,-1573.1496
1467,3.96,-417.63,30.88,109,0,0,0.07,-1653.8148
1468,3.96,-416.98,30.86,103,0,0,-0.02,-1651.2408
1469,3.97,-422.7,30.88,98,0,0.01,0.02,-1678.119
1470,3.96,-416.82,30.93,94,0,-0.01,0.05,-1650.6072
1471,3.97,-399.86,30.93,89,0,0.01,0,-1587.4442
1472,3.97,-404.46,30.97,94,0,0,0.04,-1605.7062
1473,3.97,-395.3,30.98,92,0,0,0.01,-1569.341
1474,3.97,-412.21,30.91,93,0,0,-0.07,-1636.4737
1475,3.97,-389.61,30.94,97,0,0,0.03,-1546.7517
1476,3.97,-386.7,30.9,102,0,0,-0.04,-1535.199
1477,3.97,-360.5,30.87,100,0,0,-0.03,-1431.185
1478,3.96,-373.8,30.82,100,0,-0.01,-0.05,-1480.248
1479,3.97,-353.01,30.8,105,0,0.01,-0.02,-1401.4497
1480,3.96,-368.48,30.8,113,0,-0.01,0,-1459.1808
1481,3.96,-387.71,30.79,113,0,0,-0.01,-1535.3316
1482,3.95,-390.89,30.79,116,0,-0.01,0,-1544.0155
1483,3.94,-393.84,30.75,116,0,-0.01,-0.04,-1551.7296
1484,3.93,-390.86,30.72,121,0,-0.01,-0.03,-1536.0798
1485,3.95,-386.62,30.69,123,0,0.02,-0.03,-1527.149
1486,3.95,-419.1,30.68,121,0,0,-0.01,-1655.445
1487,3.96,-406.59,30.69,125,0,0.01,0.01,-1610.0964
1488,3.97,-440.66,30.67,123,0,0.01,-0.02,-1749.4202
1489,3.97,-427.29,30.54,125,0,0,-0.13,-1696.3413
1490,3.97,-430.53,30.52,129,0,0,-0.02,-1709.2041
1491,3.99,-434.29,30.55,131,0,0.02,0.03,-1732.8171
1492,3.99,-435.68,30.47,130,0,0,-0.08,-1738.3632
1493,3.99,-427.52,30.48,130,0,0,0.01,-1705.8048
1494,3.98,-407.75,30.48,128,0,-0.01,0,-1622.845
1495,4,-400.06,30.46,127,0,0.02,-0.02,-1600.24
1496,4.01,-409.65,30.44,130,0,0.01,-0.02,-1642.6965
1497,4.01,-410.41,30.45,129,0,0,0.01,-1645.7441
1498,4.02,-415.98,30.55,134,0,0.01,0.1,-1672.2396
1499,4.02,-439.05,30.56,134,0,0,0.01,-1764.981
1500,4.05,-313.61,30.55,137,0,0.03,-0.01,-1270.1205
1501,4.06,-218.54,30.56,137,0,0.01,0.01,-887.2724
1502,4.07,-132.17,30.59,135,0,0.01,0.03,-537.9319
1503,4.06,-51.14,30.69,134,0,-0.01,0.1,-207.6284
1504,4.08,-1.72,30.62,131,0,0.02,-0.07,-7.0176
1505,4.09,12.06,30.61,140,0,0.01,-0.01,49.3254
1506,4.08,38.64,30.67,143,0,-0.01,0.06,157.6512
1507,4.09,82.14,30.65,147,0,0.01,-0.02,335.9526
1508,4.09,138.98,30.63,145,0,0,-0.02,568.4282
1509,4.1,148.16,30.59,143,0,0.01,-0.04,607.456
1510,4.1,175.4,30.59,143,0,0,0,719.14
1511,4.11,181.1,30.64,145,0,0.01,0.05,744.321
1512,4.11,214.03,30.65,144,0,0,0.01,879.6633
1513,4.12,269.46,30.65,146,0,0.01,0,1110.1752
1514,4.12,278.02,30.65,144,0,0,0,1145.4424
1515,4.13,306.04,30.64,142,0,0.01,-0.01,1263.9452
1516,4.13,259.62,30.68,149,0,0,0.04,1072.2306
1517,4.14,252.46,30.73,147,0,0.01,0.05,1045.1844
1518,4.15,254.54,30.73,147,0,0.01,0,1056.341
1519,4.16,242.92,30.78,144,0,0.01,0.05,1010.5472
1520,4.16,283.12,30.78,146,0,0,0,1177.7792
1521,4.16,271.68,30.79,145,0,0,0.01,1130.1888
1522,4.16,255.68,30.74,143,0,0,-0.05,1063.6288
1523,4.16,251.51,30.76,134,0,0,0.02,1046.2816
1524,4.16,273.13,30.76,133,0,0,0,1136.2208
1525,4.16,258.19,30.77,127,0,0,0.01,1074.0704
1526,4.17,262.3,30.72,125,0,0.01,-0.05,1093.791
1527,4.17,268.4,30.7,125,0,0,-0.02,1119.228
1528,4.17,306.37,30.69,129,0,0,-0.01,1277.5629
1529,4.19,301.57,30.78,133,0,0.02,0.09,1263.5783
1530,4.18,315.96,30.83,133,0,-0.01,0.05,1320.7128
1531,4.17,318.74,30.87,130,0,-0.01,0.04,1329.1458
1532,4.16,291.03,30.92,127,0,-0.01,0.05,1210.6848
1533,4.15,287.94,30.9,131,0,-0.01,-0.02,1194.951
1534,4.14,304.6,30.91,134,0,-0.01,0.01,1261.044
1535,4.13,308.67,30.96,132,0,-0.01,0.05,1274.8071
1536,4.12,334.44,30.93,137,0,-0.01,-0.03,1377.8928
1537,4.12,316.98,30.91,131,0,0,-0.02,1305.9576
1538,4.13,324.01,30.93,133,0,0.01,0.02,1338.1613
1539,4.12,326.89,30.92,134,0,-0.01,-0.01,1346.7868
1540,4.12,309.36,30.93,134,0,0,0.01,1274.5632
1541,4.13,317.3,30.88,133,0,0.01,-0.05,1310.449
1542,4.15,311.5,30.9,135,0,0.02,0.02,1292.725
1543,4.14,320.32,30.9,134,0,-0.01,0,1326.1248
1544,4.14,323.22,30.92,129,0,0,0.02,1338.1308
1545,4.15,315.33,30.92,130,0,0.01,0,1308.6195
1546,4.15,312.16,30.89,134,0,0,-0.03,1295.464
1547,4.14,285.22,30.87,134,0,-0.01,-0.02,1180.8108
1548,4.14,274.65,30.84,133,0,0,-0.03,1137.051
1549,4.14,255.59,30.84,129,0,0,0,1058.1426
1550,4.14,256.22,30.84,126,0,0,0,1060.7508
1551,4.12,251.05,30.91,134,0,-0.02,0.07,1034.326
1552,4.13,293.16,30.93,134,0,0.01,0.02,1210.7508
1553,4.13,300.85,30.98,133,0,0,0.05,1242.5105
1554,4.13,304.22,30.94,130,0,0,-0.04,1256.4286
1555,4.12,303.54,30.92,126,0,-0.01,-0.02,1250.5848
1556,4.11,316.1,30.9,120,0,-0.01,-0.02,1299.171
1557,4.1,314.96,30.88,122,0,-0.01,-0.02,1291.336
1558,4.09,317.38,30.93,118,0,-0.01,0.05,1298.0842
1559,4.09,313.92,30.84,119,0,0,-0.09,1283.9328
1560,4.09,314.44,30.83,121,0,0,-0.01,1286.0596
1561,4.08,287.02,30.88,122,0,-0.01,0.05,1171.0416
1562,4.07,279.6,30.87,121,0,-0.01,-0.01,1137.972
1563,4.06,293.72,30.76,121,0,-0.01,-0.11,1192.5032
1564,4.06,297.26,30.78,126,0,0,0.02,1206.8756
1565,4.05,290.07,30.79,123,0,-0.01,0.01,1174.7835
1566,4.04,267.4,30.76,123,0,-0.01,-0.03,1080.296
1567,4.03,286.83,30.83,123,0,-0.01,0.07,1155.9249
1568,4.01,278.68,30.86,123,0,-0.02,0.03,1117.5068
1569,4.01,280.11,30.9,122,0,0,0.04,1123.2411
1570,4.02,268.71,30.85,123,0,0.01,-0.05,1080.2142
1571,4.01,241.03,30.82,122,0,-0.01,-0.03,966.5303
1572,4,227.72,30.88,126,0,-0.01,0.06,910.88
1573,4,241.5,30.91,131,0,0,0.03,966
1574,4,259.64,30.82,133,0,0,-0.09,1038.56
1575,4,261.68,30.87,133,0,0,0.05,1046.72
1576,3.99,256.72,30.92,130,0,-0.01,0.05,1024.3128
1577,3.99,253.49,30.91,126,0,0,-0.01,1011.4251
1578,3.98,271.6,30.92,125,0,-0.01,0.01,1080.968
1579,3.97,254.43,30.84,125,0,-0.01,-0.08,1010.0871
1580,3.97,249,30.81,126,0,0,-0.03,988.53
1581,3.97,244.13,30.81,130,0,0,0,969.1961
1582,3.97,251.94,30.83,130,0,0,0.02,1000.2018
1583,3.97,243.39,30.79,131,0,0,-0.04,966.2583
1584,3.96,241.15,30.77,136,0,-0.01,-0.02,954.954
1585,3.96,245.4,30.76,134,0,0,-0.01,971.784
1586,3.95,242.02,30.71,137,0,-0.01,-0.05,955.979
1587,3.94,236.58,30.72,126,0,-0.01,0.01,932.1252
1588,3.94,226.61,30.77,128,0,0,0.05,892.8434
1589,3.92,243.73,30.74,126,0,-0.02,-0.03,955.4216
1590,3.92,222.43,30.76,127,0,0,0.02,871.9256
1591,3.92,226.27,30.7,128,0,0,-0.06,886.9784
1592,3.92,215.01,30.69,132,0,0,-0.01,842.8392
1593,3.91,232.34,30.75,127,0,-0.01,0.06,908.4494
1594,3.9,253.42,30.75,121,0,-0.01,0,988.338
1595,3.9,232.36,30.68,127,0,0,-0.07,906.204
1596,3.89,214.72,30.6,123,0,-0.01,-0.08,835.2608
1597,3.9,217.48,30.63,121,0,0.01,0.03,848.172
1598,3.9,238.84,30.66,118,0,0,0.03,931.476
1599,3.88,255.71,30.66,118,0,-0.02,0,992.1548
1600,3.87,155.73,30.64,120,0,-0.01,-0.02,602.6751
1601,3.86,20.95,30.61,117,0,-0.01,-0.03,80.867
1602,3.86,-42.99,30.69,116,0,0,0.08,-165.9414
1603,3.85,-82.95,30.68,116,0,-0.01,-0.01,-319.3575
1604,3.85,-121.52,30.7,118,0,0,0.02,-467.852
1605,3.85,-177.06,30.72,120,0,0,0.02,-681.681
1606,3.86,-209.72,30.72,122,0,0.01,0,-809.5192
1607,3.87,-250.64,30.69,120,0,0.01,-0.03,-969.9768
1608,3.87,-279.16,30.71,116,0,0,0.02,-1080.3492
1609,3.86,-275.32,30.7,112,0,-0.01,-0.01,-1062.7352
1610,3.87,-309.95,30.64,116,0,0.01,-0.06,-1199.5065
1611,3.87,-324.68,30.7,117,0,0,0.06,-1256.5116
1612,3.87,-366.08,30.69,117,0,0,-0.01,-1416.7296
1613,3.89,-371.99,30.7,119,0,0.02,0.01,-1447.0411
1614,3.88,-382.13,30.72,124,0,-0.01,0.02,-1482.6644
1615,3.88,-359.42,30.73,125,0,0,0.01,-1394.5496
1616,3.88,-368.66,30.76,130,0,0,0.03,-1430.4008
1617,3.86,-390.13,30.81,132,0,-0.02,0.05,-1505.9018
1618,3.86,-403.31,30.81,137,0,0,0,-1556.7766
1619,3.86,-387.72,30.84,136,0,0,0.03,-1496.5992
1620,3.87,-410.62,30.86,137,0,0.01,0.02,-1589.0994
1621,3.88,-406.51,30.85,134,0,0.01,-0.01,-1577.2588
1622,3.88,-416.16,30.94,134,0,0,0.09,-1614.7008
1623,3.88,-407.2,30.94,138,0,0,0,-1579.936
1624,3.86,-410.5,30.95,137,0,-0.02,0.01,-1584.53
1625,3.85,-412.12,30.96,132,0,-0.01,0.01,-1586.662
1626,3.86,-433.28,31.01,129,0,0.01,0.05,-1672.4608
1627,3.87,-449.72,31.04,129,0,0.01,0.03,-1740.4164
1628,3.87,-451.78,31.02,130,0,0,-0.02,-1748.3886
1629,3.87,-447.32,31.04,133,0,0,0.02,-1731.1284
1630,3.87,-439.79,31.08,134,0,0,0.04,-1701.9873
1631,3.87,-450.23,31.09,131,0,0,0.01,-1742.3901
1632,3.88,-434.27,31.05,137,0,0.01,-0.04,-1684.9676
1633,3.88,-420.32,31.05,136,0,0,0,-1630.8416
1634,3.88,-412.1,31.08,143,0,0,0.03,-1598.948
1635,3.87,-426.45,31.16,142,0,-0.01,0.08,-1650.3615
1636,3.86,-399.63,31.13,138,0,-0.01,-0.03,-1542.5718
1637,3.84,-400.06,31.21,139,0,-0.02,0.08,-1536.2304
1638,3.84,-409.57,31.26,137,0,0,0.05,-1572.7488
1639,3.83,-391.74,31.32,142,0,-0.01,0.06,-1500.3642
1640,3.83,-357.61,31.39,144,0,0,0.07,-1369.6463
1641,3.82,-370.89,31.34,143,0,-0.01,-0.05,-1416.7998
1642,3.82,-360.09,31.28,146,0,0,-0.06,-1375.5438
1643,3.82,-341.06,31.23,143,0,0,-0.05,-1302.8492
1644,3.82,-348.04,31.22,137,0,0,-0.01,-1329.5128
1645,3.81,-352.1,31.16,133,0,-0.01,-0.06,-1341.501
1646,3.81,-340.13,31.21,135,0,0,0.05,-1295.8953
1647,3.82,-334.55,31.2,137,0,0.01,-0.01,-1277.981
1648,3.82,-347.15,31.17,135,0,0,-0.03,-1326.113
1649,3.82,-363.61,31.23,139,0,0,0.06,-1388.9902
1650,3.82,-375,31.26,138,0,0,0.03,-1432.5
1651,3.82,-383.3,31.27,133,0,0,0.01,-1464.206
1652,3.81,-370.75,31.31,133,0,-0.01,0.04,-1412.5575
1653,3.8,-348.82,31.37,132,0,-0.01,0.06,-1325.516
1654,3.8,-365.93,31.37,131,0,0,0,-1390.534
1655,3.81,-390.44,31.42,133,0,0.01,0.05,-1487.5764
1656,3.82,-377.92,31.39,131,0,0.01,-0.03,-1443.6544
1657,3.83,-357.78,31.39,138,0,0.01,0,-1370.2974
1658,3.85,-368.76,31.45,136,0,0.02,0.06,-1419.726
1659,3.85,-387.16,31.49,135,0,0,0.04,-1490.566
1660,3.86,-400.38,31.45,138,0,0.01,-0.04,-1545.4668
1661,3.87,-406.42,31.41,140,0,0.01,-0.04,-1572.8454
1662,3.86,-411.03,31.39,138,0,-0.01,-0.02,-1586.5758
1663,3.86,-400.63,31.4,135,0,0,0.01,-1546.4318
1664,3.87,-416.25,31.39,136,0,0.01,-0.01,-1610.8875
1665,3.88,-404.47,31.46,138,0,0.01,0.07,-1569.3436
1666,3.89,-404.81,31.44,138,0,0.01,-0.02,-1574.7109
1667,3.9,-428.68,31.5,144,0,0.01,0.06,-1671.852
1668,3.91,-439.11,31.57,140,0,0.01,0.07,-1716.9201
1669,3.92,-406.88,31.56,144,0,0.01,-0.01,-1594.9696
1670,3.91,-405.55,31.5,142,0,-0.01,-0.06,-1585.7005
1671,3.93,-401.03,31.41,141,0,0.02,-0.09,-1576.0479
1672,3.94,-400.51,31.41,134,0,0.01,0,-1578.0094
1673,3.93,-400.98,31.34,134,0,-0.01,-0.07,-1575.8514
1674,3.95,-423.55,31.38,138,0,0.02,0.04,-1673.0225
1675,3.94,-437.74,31.38,145,0,-0.01,0,-1724.6956
1676,3.95,-420.77,31.39,142,0,0.01,0.01,-1662.0415
1677,3.96,-414.15,31.37,140,0,0.01,-0.02,-1640.034
1678,3.96,-422.14,31.33,138,0,0,-0.04,-1671.6744
1679,3.96,-422.06,31.34,137,0,0,0.01,-1671.3576
1680,3.95,-408.61,31.37,138,0,-0.01,0.03,-1614.0095
1681,3.95,-386.85,31.34,138,0,0,-0.03,-1528.0575
1682,3.97,-378.66,31.32,140,0,0.02,-0.02,-1503.2802
1683,3.95,-387.16,31.31,143,0,-0.02,-0.01,-1529.282
1684,3.97,-375,31.35,142,0,0.02,0.04,-1488.75
1685,3.96,-382.69,31.28,141,0,-0.01,-0.07,-1515.4524
1686,3.97,-394.06,31.28,140,0,0.01,0,-1564.4182
1687,3.99,-380.95,31.3,141,0,0.02,0.02,-1519.9905
1688,3.99,-381.13,31.23,138,0,0,-0.07,-1520.7087
1689,3.99,-409.19,31.23,141,0,0,0,-1632.6681
1690,3.99,-391.35,31.16,136,0,0,-0.07,-1561.4865
1691,3.99,-398.32,31.12,137,0,0,-0.04,-1589.2968
1692,3.99,-373.6,31.1,137,0,0,-0.02,-1490.664
1693,4,-378.55,31.09,138,0,0.01,-0.01,-1514.2
1694,4.01,-372.09,31.02,146,0,0.01,-0.07,-1492.0809
1695,4.01,-377.32,30.96,147,0,0,-0.06,-1513.0532
1696,4.01,-384.84,30.96,142,0,0,0,-1543.2084
1697,4.02,-355.96,30.97,140,0,0.01,0.01,-1430.9592
1698,4.02,-363.11,30.9,137,0,0,-0.07,-1459.7022
1699,4.02,-370.31,30.92,135,0,0,0.02,-1488.6462
1700,3.69,63.55,39.32,214,1,-0.33,8.4,234.4995
1701,3.67,-91.55,39.25,213,1,-0.02,-0.07,-335.9885
1702,3.68,-40.15,39.36,210,1,0.01,0.11,-147.752
1703,3.66,49.84,39.42,209,1,-0.02,0.06,182.4144
1704,3.67,-83.96,39.43,213,1,0.01,0.01,-308.1332
1705,3.66,-166.93,39.4,211,1,-0.01,-0.03,-610.9638
1706,3.68,9.76,39.48,204,1,0.02,0.08,35.9168
1707,3.66,102.75,39.45,202,1,-0.02,-0.03,376.065
1708,3.65,148.18,39.53,197,1,-0.01,0.08,540.857
1709,3.62,52.34,39.43,199,1,-0.03,-0.1,189.4708
1710,3.61,82.41,39.32,202,1,-0.01,-0.11,297.5001
1711,3.6,-6.47,39.29,213,1,-0.01,-0.03,-23.292
1712,3.62,53.94,39.27,205,1,0.02,-0.02,195.2628
1713,3.63,-62.07,39.25,215,1,0.01,-0.02,-225.3141
1714,3.63,-166.98,39.15,213,1,0,-0.1,-606.1374
1715,3.64,-227.43,39,208,1,0.01,-0.15,-827.8452
1716,3.67,-54.35,39.07,207,1,0.03,0.07,-199.4645
1717,3.67,-126.97,38.97,203,1,0,-0.1,-465.9799
1718,3.68,-173.05,38.99,205,1,0.01,0.02,-636.824
1719,3.67,-176.86,38.95,204,1,-0.01,-0.04,-649.0762
1720,3.68,47.45,38.88,200,1,0.01,-0.07,174.616
1721,3.69,-117.54,38.76,189,1,0.01,-0.12,-433.7226
1722,3.69,-34.67,38.79,194,1,0,0.03,-127.9323
1723,3.68,-163.18,38.86,199,1,-0.01,0.07,-600.5024
1724,3.69,-76.72,38.85,199,1,0.01,-0.01,-283.0968
1725,3.71,80.09,38.86,196,1,0.02,0.01,297.1339
1726,3.7,-62.45,38.89,193,1,-0.01,0.03,-231.065
1727,3.72,-227.85,38.82,191,1,0.02,-0.07,-847.602
1728,3.7,-141.64,38.84,198,1,-0.02,0.02,-524.068
1729,3.7,-67.51,38.9,200,1,0,0.06,-249.787
1730,3.7,3.6,38.74,197,1,0,-0.16,13.32
1731,3.7,110.88,38.75,196,1,0,0.01,410.256
1732,3.7,41.04,38.91,194,1,0,0.16,151.848
1733,3.71,160.51,38.81,203,1,0.01,-0.1,595.4921
1734,3.71,61.26,38.73,203,1,0,-0.08,227.2746
1735,3.69,85.18,38.8,205,1,-0.02,0.07,314.3142
1736,3.7,-76.87,38.79,212,1,0.01,-0.01,-284.419
1737,3.68,-16.74,38.76,206,1,-0.02,-0.03,-61.6032
1738,3.67,-10.37,38.69,205,1,-0.01,-0.07,-38.0579
1739,3.71,-149.32,38.64,199,1,0.04,-0.05,-553.9772
1740,3.71,-250.6,38.71,197,1,0,0.07,-929.726
1741,3.69,-136.61,38.74,198,1,-0.02,0.03,-504.0909
1742,3.7,-240.87,38.77,190,1,0.01,0.03,-891.219
1743,3.71,-133.66,38.76,195,1,0.01,-0.01,-495.8786
1744,3.72,-38.47,38.7,186,1,0.01,-0.06,-143.1084
1745,3.71,-68.18,38.74,188,1,-0.01,0.04,-252.9478
1746,3.72,-174.56,38.67,191,1,0.01,-0.07,-649.3632
1747,3.73,-294.18,38.67,193,1,0.01,0,-1097.2914
1748,3.75,-197.04,38.62,191,1,0.02,-0.05,-738.9
1749,3.75,-42.26,38.64,190,1,0,0.02,-158.475
1750,3.73,-91.6,38.66,191,1,-0.02,0.02,-341.668
1751,3.73,81.61,38.71,198,1,0,0.05,304.4053
1752,3.72,201.97,38.62,206,1,-0.01,-0.09,751.3284
1753,3.73,295.3,38.61,211,1,0.01,-0.01,1101.469
1754,3.72,292.4,38.69,211,1,-0.01,0.08,1087.728
1755,3.71,373.66,38.55,217,1,-0.01,-0.14,1386.2786
1756,3.71,189.04,38.59,222,1,0,0.04,701.3384
1757,3.71,280.3,38.66,222,1,0,0.07,1039.913
1758,3.72,351.71,38.64,222,1,0.01,-0.02,1308.3612
1759,3.7,310.81,38.6,217,1,-0.02,-0.04,1149.997
1760,3.68,348.78,38.74,220,1,-0.02,0.14,1283.5104
1761,3.71,228.39,38.84,217,1,0.03,0.1,847.3269
1762,3.73,245.78,38.78,218,1,0.02,-0.06,916.7594
1763,3.74,271.67,38.72,218,1,0.01,-0.06,1016.0458
1764,3.77,335.49,38.74,219,1,0.03,0.02,1264.7973
1765,3.79,402.6,38.83,218,1,0.02,0.09,1525.854
1766,3.78,408.04,38.92,224,1,-0.01,0.09,1542.3912
1767,3.77,192.95,38.87,226,1,-0.01,-0.05,727.4215
1768,3.79,260.69,38.81,232,1,0.02,-0.06,988.0151
1769,3.78,299.91,38.76,231,1,-0.01,-0.05,1133.6598
1770,3.8,351.71,38.83,230,1,0.02,0.07,1336.498
1771,3.8,346.71,38.98,231,1,0,0.15,1317.498
1772,3.79,391.2,38.94,235,1,-0.01,-0.04,1482.648
1773,3.8,223.6,38.9,233,1,0.01,-0.04,849.68
1774,3.77,70.36,39.02,229,1,-0.03,0.12,265.2572
1775,3.77,-7.69,39.04,228,1,0,0.02,-28.9913
1776,3.75,126.94,39.04,215,1,-0.02,0,476.025
1777,3.74,267.62,38.94,213,1,-0.01,-0.1,1000.8988
1778,3.77,193.62,38.96,212,1,0.03,0.02,729.9474
1779,3.75,46.07,39.06,206,1,-0.02,0.1,172.7625
1780,3.74,2.65,39.04,201,1,-0.01,-0.02,9.911
1781,3.75,-143.86,39.02,200,1,0.01,-0.02,-539.475
1782,3.76,-92.35,38.88,198,1,0.01,-0.14,-347.236
1783,3.75,62.46,38.85,202,1,-0.01,-0.03,234.225
1784,3.73,67.31,38.89,198,1,-0.02,0.04,251.0663
1785,3.75,219.81,38.8,202,1,0.02,-0.09,824.2875
1786,3.79,246.97,38.81,196,1,0.04,0.01,936.0163
1787,3.79,303.16,38.97,197,1,0,0.16,1148.9764
1788,3.79,272.89,38.99,196,1,0,0.02,1034.2531
1789,3.79,279.56,39.05,200,1,0,0.06,1059.5324
1790,3.79,323.14,39.1,190,1,0,0.05,1224.7006
1791,3.8,318.41,39.18,193,1,0.01,0.08,1209.958
1792,3.8,159.91,39.15,198,1,0,-0.03,607.658
1793,3.79,163.71,39.16,187,1,-0.01,0.01,620.4609
1794,3.79,292.79,39.2,195,1,0,0.04,1109.6741
1795,3.79,323.66,39.14,203,1,0,-0.06,1226.6714
1796,3.79,424.85,39.21,202,1,0,0.07,1610.1815
1797,3.79,432.99,39.25,206,1,0,0.04,1641.0321
1798,3.8,161.1,39.12,205,1,0.01,-0.13,612.18
1799,3.79,85.85,39.11,203,1,-0.01,-0.01,325.3715
1800,3.79,196.27,39.01,209,1,0,-0.1,743.8633
1801,3.79,40.8,38.93,203,1,0,-0.08,154.632
1802,3.8,150.18,38.83,209,1,0.01,-0.1,570.684
1803,3.78,44.34,38.84,208,1,-0.02,0.01,167.6052
1804,3.75,169.13,38.78,209,1,-0.03,-0.06,634.2375
1805,3.71,182.69,38.78,201,1,-0.04,0,677.7799
1806,3.72,215.1,38.88,197,1,0.01,0.1,800.172
1807,3.71,-8.81,38.91,203,1,-0.01,0.03,-32.6851
1808,3.7,138.85,38.95,201,1,-0.01,0.04,513.745
1809,3.68,-25.04,38.94,190,1,-0.02,-0.01,-92.1472
1810,3.66,146.9,38.93,188,1,-0.02,-0.01,537.654
1811,3.68,32.48,39.08,184,1,0.02,0.15,119.5264
1812,3.65,-69.6,39,180,1,-0.03,-0.08,-254.04
1813,3.67,6.64,39.11,180,1,0.02,0.11,24.3688
1814,3.68,-107.95,39.07,191,1,0.01,-0.04,-397.256
1815,3.72,10.28,39.12,187,1,0.04,0.05,38.2416
1816,3.71,102.86,39.12,188,1,-0.01,0,381.6106
1817,3.68,-48.46,39.05,183,1,-0.03,-0.07,-178.3328
1818,3.66,-144.6,39.08,189,1,-0.02,0.03,-529.236
1819,3.67,-141.63,39.01,189,1,0.01,-0.07,-519.7821
1820,3.66,-139.13,38.95,193,1,-0.01,-0.06,-509.2158
1821,3.65,66.9,38.89,183,1,-0.01,-0.06,244.185
1822,3.68,-35.25,38.85,180,1,0.03,-0.04,-129.72
1823,3.67,61.83,38.75,180,1,-0.01,-0.1,226.9161
